what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309794941413
executed,command,org.eclipse.ltk.ui.refactoring,3.4.101.r352_v20100209,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1309794941496
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1309794941496
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309794943188
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309795039666
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1309795045544
opened,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1309795046991
activated,editor,org.eclipse.ui.editors,3.5.0.v20090527-2000,"org.eclipse.ui.DefaultTextEditor",1309795047908
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797044157
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797045637
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797047090
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797086669
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797091492
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1309797091523
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797122024
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.undo",1309797150972
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797225891
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.findReplace",1309797225928
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797232361
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797236690
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797241205
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797250261
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797260293
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797270812
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309797276453
