what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308190573839
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308190573892
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.selectAll",1308190576482
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1308190577386
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308190577887
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308190586979
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190587489
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190600577
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190610098
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190667014
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190672253
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190673865
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308190677827
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190677945
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190703271
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190711560
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190717184
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190720314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190721164
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1308190726366
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190726884
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1308190849774
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1308190869260
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1308190869631
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1308190874418
