what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709001530
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.cut",1309709005300
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1309709007522
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309709008357
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709012349
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709086584
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1309709094783
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309709095057
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309709095147
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1309709111688
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309709111949
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309709112072
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309709173945
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.copy",1309709185286
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309709199248
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309709200424
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709202457
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709267508
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709269080
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309709927747
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309737560314
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309737617813
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309737620667
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309737626818
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309737630017
