what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792312400
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792313393
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792373053
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792400222
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792402327
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792426595
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792431828
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792440401
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792444146
activated,view,org.eclipse.ui.navigator.resources,3.4.1.M20090826-0800,"org.eclipse.ui.navigator.ProjectExplorer",1309792466399
opened,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309792466657
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309792467323
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792482946
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792484901
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792489188
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792489900
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792516701
activated,editor,org.eclipse.wst.jsdt.ui,1.0.201.v2010012803,"org.eclipse.wst.jsdt.ui.CompilationUnitEditor",1309792519519
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792535137
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792537127
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792566817
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792568479
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792585247
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1309792589485
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1309792590617
